playerID,yearID,stint,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
lilliji01,3.0,3.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,93.0,46.0,16.0,0.0,8.0,8.0,0.33187058536307756,4.64516129032258,3.2471467713019653,3.0,2.144606433717823,0.0,152.0,5.0,41.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
lillyte01,17.0,17.0,130.0,113.0,356.0,331.0,5.0,3.0,0.0,5948.0,1827.0,913.0,293.0,661.0,1681.0,0.24304908873220699,4.144418291862811,35.0,58.0,63.0,29.0,8390.0,5.0,974.0,68.0,46.0,0.0,,,0.0,,0.0,N,Player,
limajo01,14.0,14.0,89.0,102.0,348.0,235.0,9.0,1.0,5.0,4703.0,1783.0,917.0,267.0,393.0,980.0,0.2855998718564793,5.264512013608335,27.0,43.0,53.0,3.0,6790.0,40.0,972.0,35.0,39.0,0.0,,,0.0,,0.0,N,Player,
limch01,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,15.0,6.0,3.0,0.0,7.0,5.0,0.3333333333333333,5.3999999999999995,1.0,1.0,1.0,0.0,27.0,1.0,3.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
linceti01,9.0,9.0,108.0,83.0,269.0,261.0,10.0,7.0,1.0,4931.0,1438.0,660.0,136.0,646.0,1704.0,0.2363576594345825,3.6138714256743056,33.0,104.0,42.0,7.0,6920.0,3.0,705.0,78.0,37.0,11.0,,,0.0,,0.0,N,Player,
lincobr01,6.0,6.0,9.0,11.0,99.0,22.0,0.0,0.0,1.0,667.0,233.0,117.0,32.0,77.0,169.0,0.2706155632984901,4.736131934032984,6.0,4.0,12.0,0.0,974.0,18.0,126.0,11.0,7.0,0.0,,,0.0,,0.0,N,Player,
lincoez01,2.0,2.0,3.0,14.0,18.0,18.0,15.0,0.0,0.0,414.0,190.0,81.0,2.0,57.0,28.0,-3.28719723183391,5.282608695652174,0.7999999999999998,6.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
lincomi01,9.0,9.0,17.0,30.0,263.0,19.0,0.0,0.0,5.0,1129.0,420.0,223.0,55.0,149.0,236.0,0.28610354223433243,5.33303808680248,11.0,15.0,18.0,0.0,1669.0,55.0,236.0,11.0,12.0,0.0,,,0.0,,0.0,N,Player,
lindavi01,4.0,4.0,36.0,60.0,131.0,101.0,83.0,7.0,2.0,2712.0,876.0,293.0,22.0,296.0,286.0,0.2631737066634621,2.9170353982300887,8.4,17.0,37.0,1.0,3670.0,28.0,418.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
lindbjo01,5.0,5.0,5.0,8.0,110.0,6.0,0.0,0.0,1.0,410.0,122.0,58.0,18.0,58.0,121.0,0.244,3.819512195121951,7.0,7.0,7.0,0.0,579.0,28.0,61.0,4.0,3.0,0.0,,,0.0,,0.0,N,Player,
lindbpa01,16.0,16.0,68.0,63.0,655.0,32.0,1.0,1.0,64.0,3641.0,1157.0,443.0,112.0,384.0,671.0,0.25190507293707814,3.2850865146937656,88.0,29.0,26.0,0.0,5091.0,258.0,510.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
lindeer01,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,19.0,6.0,4.0,0.0,4.0,3.0,0.2912621359223301,5.684210526315789,0.3999999999999999,0.0,0.0,0.0,25.0,0.0,5.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
lindejo01,3.0,3.0,8.0,18.0,55.0,28.0,15.0,1.0,1.0,755.0,247.0,125.0,20.0,161.0,146.0,0.2554820024824162,4.470198675496689,6.199999999999999,12.0,7.0,1.0,1141.0,19.0,147.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
lindely01,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,32.0,12.0,8.0,1.0,5.0,0.0,0.2912621359223301,6.75,0.7999999999999998,0.0,0.0,0.0,47.0,1.0,8.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
lindgja01,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,21.0,5.0,4.0,3.0,4.0,8.0,0.20833333333333334,5.142857142857142,0.0,0.0,0.0,0.0,29.0,2.0,4.0,0.0,1.0,0.0,,,0.0,,0.0,N,Player,
lindqca01,2.0,2.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,65.0,25.0,12.0,4.0,6.0,5.0,0.2771618625277162,4.984615384615385,0.7999999999999998,0.0,0.0,0.0,97.0,3.0,15.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
lindsax01,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,2.0,2.0,0.0,0.0,1.0,0.2127659574468085,4.5,1.5999999999999999,0.0,1.0,0.0,12.0,1.0,2.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
lindsfr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949.0,BBWAA,153.0,115.0,1.0,N,Player,
lindsfr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956.0,BBWAA,193.0,145.0,3.0,N,Player,
lindsfr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958.0,BBWAA,266.0,200.0,5.0,N,Player,
lindsfr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960.0,BBWAA,269.0,202.0,6.0,N,Player,
lindsfr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1962.0,BBWAA,160.0,120.0,7.0,N,Player,
lindsfr01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976.0,Veterans,0.0,,0.0,Y,Player,
lindsji01,10.0,10.0,21.0,20.0,177.0,20.0,5.0,1.0,19.0,1293.0,507.0,225.0,25.0,176.0,175.0,0.29198341395991706,4.698375870069606,18.599999999999998,9.0,12.0,3.0,1943.0,80.0,261.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
lindsma01,9.0,9.0,17.0,21.0,469.0,0.0,0.0,0.0,51.0,1262.0,453.0,172.0,23.0,154.0,327.0,0.28014842300556586,3.6798732171156896,18.0,29.0,15.0,2.0,1836.0,168.0,193.0,21.0,11.0,6.0,,,0.0,,0.0,N,Player,
lindssh01,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,18.0,11.0,8.0,1.0,5.0,6.0,0.3793103448275862,12.0,0.0,1.0,0.0,0.0,34.0,2.0,8.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
linebsc01,15.0,15.0,42.0,31.0,607.0,6.0,0.0,0.0,8.0,1970.0,630.0,256.0,82.0,229.0,567.0,0.2571428571428571,3.5086294416243655,33.0,44.0,27.0,0.0,2778.0,156.0,280.0,18.0,21.0,0.0,,,0.0,,0.0,N,Player,
linesdi01,2.0,2.0,7.0,7.0,107.0,0.0,0.0,0.0,6.0,506.0,146.0,53.0,10.0,48.0,103.0,0.2302839116719243,2.8280632411067192,13.0,6.0,1.0,0.0,696.0,41.0,66.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
linkeed01,6.0,6.0,22.0,22.0,120.0,43.0,13.0,1.0,6.0,1347.0,555.0,280.0,28.0,206.0,156.0,0.30068263083757724,5.612472160356348,9.2,11.0,5.0,1.0,2066.0,44.0,313.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
linkfr01,2.0,2.0,5.0,7.0,25.0,16.0,6.0,1.0,1.0,434.0,145.0,53.0,0.0,63.0,60.0,0.2863349131121643,3.297235023041475,4.6,4.0,8.0,0.0,582.0,7.0,63.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
linkjo01,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,26.0,12.0,4.0,0.0,4.0,4.0,0.34285714285714286,4.153846153846154,1.0,1.0,0.0,0.0,40.0,6.0,7.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
lintodo01,8.0,8.0,17.0,20.0,112.0,35.0,0.0,0.0,0.0,916.0,360.0,196.0,50.0,125.0,206.0,0.29055690072639223,5.777292576419215,7.0,13.0,13.0,1.0,1384.0,23.0,210.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
lintro01,1.0,1.0,2.0,3.0,30.0,4.0,1.0,1.0,0.0,211.0,75.0,38.0,9.0,30.0,36.0,0.2653927813163482,4.862559241706161,0.3999999999999999,5.0,0.0,0.0,313.0,5.0,46.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
linzyfr01,12.0,12.0,62.0,57.0,516.0,2.0,0.0,0.0,111.0,2450.0,790.0,259.0,35.0,282.0,358.0,0.25808559294348254,2.854285714285714,97.0,30.0,14.0,1.0,3454.0,342.0,315.0,0.0,0.0,0.0,1980.0,BBWAA,385.0,289.0,0.0,N,Player,
lipetan01,2.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,45.0,13.0,9.0,3.0,3.0,9.0,0.22413793103448276,5.3999999999999995,0.0,0.0,2.0,0.0,63.0,5.0,10.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
lippto01,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,8.0,5.0,0.0,2.0,1.0,-3.3333333333333335,15.0,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
lipscni01,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,29.0,13.0,7.0,3.0,5.0,1.0,0.3282828282828283,6.517241379310344,0.3999999999999999,0.0,0.0,0.0,45.0,3.0,9.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
lirafe01,8.0,8.0,26.0,46.0,163.0,79.0,4.0,3.0,1.0,1732.0,656.0,341.0,84.0,222.0,348.0,0.2837370242214533,5.31581986143187,17.0,22.0,28.0,2.0,2592.0,22.0,372.0,4.0,9.0,0.0,,,0.0,,0.0,N,Player,
liriafr01,11.0,11.0,88.0,79.0,254.0,227.0,3.0,1.0,1.0,4050.0,1200.0,596.0,120.0,570.0,1389.0,0.23828435266084194,3.973333333333333,11.0,76.0,41.0,7.0,5724.0,8.0,631.0,32.0,34.0,11.0,,,0.0,,0.0,N,Player,
liriape01,2.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,70.0,25.0,16.0,6.0,9.0,16.0,0.2631578947368421,6.171428571428572,0.0,1.0,2.0,0.0,107.0,5.0,21.0,1.0,0.0,0.0,,,0.0,,0.0,N,Player,
lisenho01,8.0,8.0,37.0,58.0,207.0,107.0,48.0,4.0,1.0,2907.0,1076.0,518.0,74.0,314.0,253.0,0.2759257359729203,4.811145510835913,18.4,5.0,19.0,1.0,4251.0,55.0,595.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
liskaad01,5.0,5.0,17.0,18.0,111.0,28.0,11.0,1.0,3.0,1054.0,354.0,151.0,12.0,150.0,104.0,0.2606774668630339,3.8681214421252372,9.0,6.0,9.0,0.0,1526.0,51.0,176.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
litscje01,5.0,5.0,27.0,27.0,88.0,67.0,2.0,2.0,1.0,1253.0,430.0,193.0,55.0,119.0,239.0,0.2665840049597024,4.158818834796489,6.0,10.0,21.0,0.0,1774.0,4.0,214.0,6.0,9.0,0.0,,,0.0,,0.0,N,Player,
littema01,9.0,9.0,32.0,31.0,316.0,19.0,2.0,0.0,56.0,1596.0,416.0,196.0,28.0,304.0,466.0,0.2174594877156299,3.31578947368421,46.0,35.0,5.0,3.0,2268.0,181.0,217.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
littlca01,2.0,2.0,5.0,2.0,26.0,4.0,2.0,0.0,0.0,222.0,83.0,34.0,6.0,28.0,22.0,0.2830832196452933,4.135135135135136,0.7999999999999998,2.0,0.0,0.0,322.0,14.0,37.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
littldi01,13.0,13.0,33.0,54.0,243.0,83.0,16.0,2.0,9.0,2285.0,750.0,399.0,91.0,413.0,495.0,0.25520620661494486,4.714660831509847,31.2,20.0,12.0,1.0,3395.0,61.0,461.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
littlje01,2.0,2.0,3.0,1.0,40.0,2.0,0.0,0.0,0.0,165.0,51.0,25.0,6.0,36.0,43.0,0.2463768115942029,4.090909090909091,3.0,7.0,0.0,0.0,246.0,17.0,29.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
littljo01,2.0,2.0,7.0,8.0,94.0,0.0,0.0,0.0,11.0,390.0,124.0,49.0,7.0,48.0,43.0,0.26105263157894737,3.3923076923076922,14.0,2.0,2.0,1.0,539.0,44.0,59.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
littlwe01,3.0,3.0,5.0,3.0,80.0,0.0,0.0,0.0,3.0,307.0,89.0,42.0,9.0,37.0,55.0,0.239247311827957,3.6938110749185666,1.0,1.0,8.0,0.0,423.0,21.0,42.0,0.0,5.0,0.0,,,0.0,,0.0,N,Player,
littogr01,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,0.25,9.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
livelbu01,3.0,3.0,8.0,13.0,79.0,27.0,6.0,2.0,1.0,747.0,230.0,115.0,27.0,127.0,94.0,0.24348930764344695,4.156626506024097,2.3999999999999995,3.0,1.0,1.0,1075.0,17.0,129.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
livelja01,1.0,1.0,7.0,5.0,18.0,14.0,10.0,0.0,0.0,341.0,143.0,58.0,1.0,34.0,45.0,0.31497797356828194,4.592375366568915,3.0,3.0,7.0,0.0,498.0,2.0,73.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
livenwe01,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,17.0,9.0,6.0,3.0,3.0,4.0,0.36585365853658536,9.529411764705882,0.3999999999999999,0.0,0.0,0.0,28.0,3.0,6.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
livinbo01,2.0,2.0,3.0,3.0,13.0,10.0,0.0,0.0,0.0,184.0,86.0,43.0,10.0,14.0,30.0,0.33076923076923076,6.309782608695652,1.0,2.0,3.0,1.0,282.0,1.0,45.0,4.0,0.0,0.0,,,0.0,,0.0,N,Player,
livinja01,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,36.0,26.0,12.0,0.0,7.0,6.0,-1.9402985074626866,9.0,3.4,0.0,3.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
lizra01,4.0,4.0,7.0,12.0,42.0,21.0,0.0,0.0,0.0,401.0,158.0,103.0,24.0,88.0,109.0,0.29924242424242425,6.9351620947630925,6.0,10.0,9.0,0.0,637.0,12.0,109.0,2.0,4.0,0.0,,,0.0,,0.0,N,Player,
llewecl01,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,0.3999999999999999,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
lloydgr01,13.0,13.0,30.0,36.0,568.0,0.0,0.0,0.0,17.0,1599.0,560.0,239.0,51.0,161.0,304.0,0.2722411278561011,4.0356472795497185,36.0,23.0,23.0,0.0,2293.0,175.0,274.0,7.0,9.0,0.0,,,0.0,,0.0,N,Player,
lloydpo99,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977.0,Negro League,0.0,,0.0,Y,Player,
loaizes01,19.0,19.0,126.0,114.0,377.0,333.0,14.0,6.0,1.0,6297.0,2352.0,1084.0,259.0,604.0,1382.0,0.28320288982540637,4.647927584564078,40.0,32.0,75.0,9.0,9106.0,16.0,1170.0,36.0,46.0,0.0,,,0.0,,0.0,N,Player,
loberha01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937.0,BBWAA,201.0,151.0,2.0,N,Player,
loberha01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1938.0,BBWAA,262.0,197.0,1.0,N,Player,
loberha01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939.0,BBWAA,274.0,206.0,2.0,N,Player,
loberha01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960.0,BBWAA,269.0,202.0,1.0,N,Player,
lobstky01,2.0,2.0,4.0,10.0,20.0,17.0,0.0,0.0,0.0,309.0,113.0,61.0,10.0,37.0,59.0,0.2817955112219451,5.330097087378641,3.0,2.0,0.0,1.0,444.0,3.0,63.0,1.0,2.0,2.0,,,0.0,,0.0,N,Player,
loch02,1.0,1.0,0.0,3.0,19.0,0.0,0.0,0.0,2.0,58.0,14.0,9.0,2.0,13.0,16.0,0.2028985507246377,4.189655172413793,0.0,1.0,0.0,0.0,84.0,11.0,9.0,1.0,1.0,0.0,,,0.0,,0.0,N,Player,
lochhha01,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,2.0,0.0,-1.6666666666666667,0.0,0.3999999999999999,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
lockebo01,10.0,10.0,16.0,15.0,165.0,23.0,2.0,2.0,10.0,1250.0,432.0,186.0,40.0,165.0,194.0,0.26633785450061653,4.0176,21.0,14.0,9.0,2.0,1817.0,60.0,209.0,0.0,0.0,0.0,1981.0,BBWAA,401.0,301.0,0.0,N,Player,
lockebo02,12.0,12.0,57.0,39.0,576.0,0.0,0.0,0.0,95.0,2637.0,776.0,269.0,41.0,257.0,577.0,0.23730886850152905,2.7542662116040955,80.0,37.0,36.0,5.0,3643.0,288.0,329.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
lockech01,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
lockeje01,5.0,5.0,26.0,30.0,93.0,91.0,0.0,0.0,0.0,1551.0,509.0,239.0,51.0,205.0,382.0,0.26210092687950565,4.160541586073501,10.0,14.0,19.0,2.0,2221.0,1.0,260.0,23.0,22.0,13.0,,,0.0,,0.0,N,Player,
lockero01,1.0,1.0,1.0,2.0,25.0,3.0,0.0,0.0,0.0,124.0,46.0,16.0,3.0,22.0,17.0,0.2787878787878788,3.4838709677419355,0.0,2.0,1.0,0.0,188.0,13.0,23.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
lockmwh01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.0,BBWAA,302.0,227.0,4.0,N,Player,
lockwmi01,1.0,1.0,1.0,9.0,11.0,10.0,6.0,0.0,0.0,203.0,99.0,56.0,4.0,15.0,48.0,-5.053146544058868,7.448275862068966,2.4471467713019655,0.0,2.144606433717823,0.0,0.0,0.0,95.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
lockwsk01,12.0,12.0,57.0,97.0,420.0,106.0,16.0,5.0,68.0,3708.0,1130.0,488.0,98.0,490.0,829.0,0.24406047516198703,3.553398058252427,62.0,43.0,33.0,5.0,5215.0,219.0,539.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
loducpa01,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,BBWAA,571.0,429.0,0.0,N,Player,
loeka01,11.0,11.0,34.0,43.0,322.0,48.0,1.0,1.0,4.0,1707.0,635.0,284.0,63.0,184.0,357.0,0.28335564480142794,4.492091388400703,21.0,25.0,15.0,0.0,2489.0,74.0,331.0,16.0,12.0,0.0,,,0.0,,0.0,N,Player,
loesbi01,12.0,12.0,80.0,63.0,316.0,139.0,42.0,9.0,32.0,3571.0,1135.0,514.0,118.0,421.0,645.0,0.24900179895572816,3.886306356762811,28.8,21.0,35.0,6.0,5043.0,115.0,565.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
loewead01,4.0,4.0,9.0,8.0,55.0,29.0,0.0,0.0,0.0,550.0,183.0,113.0,17.0,123.0,156.0,0.26368876080691644,5.547272727272727,1.0,11.0,14.0,2.0,842.0,8.0,120.0,3.0,7.0,0.0,,,0.0,,0.0,N,Player,
loeweca01,4.0,4.0,10.0,18.0,48.0,41.0,3.0,1.0,0.0,715.0,302.0,162.0,32.0,76.0,118.0,0.30691056910569103,6.117482517482518,2.0,8.0,4.0,0.0,1068.0,2.0,169.0,1.0,1.0,0.0,,,0.0,,0.0,N,Player,
loftoke01,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,BBWAA,569.0,427.0,18.0,N,Player,
loftufr01,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,0.6521739130434783,9.0,0.3999999999999999,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
loganbo01,6.0,6.0,7.0,15.0,57.0,25.0,5.0,1.0,4.0,668.0,245.0,78.0,9.0,81.0,67.0,0.2749102333931777,3.1526946107784433,4.799999999999999,3.0,2.0,0.0,979.0,18.0,100.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
loganbo02,10.0,10.0,26.0,18.0,515.0,0.0,0.0,0.0,2.0,1092.0,387.0,184.0,46.0,160.0,380.0,0.2776183644189383,4.549450549450549,29.0,18.0,18.0,0.0,1634.0,87.0,199.0,14.0,19.0,3.0,,,0.0,,0.0,N,Player,
lohrmbi01,12.0,12.0,60.0,59.0,198.0,121.0,47.0,9.0,8.0,2972.0,1048.0,406.0,70.0,240.0,330.0,0.2684563758389262,3.6884253028263796,19.2,19.0,13.0,2.0,4176.0,36.0,479.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
lohseky01,17.0,17.0,147.0,141.0,455.0,416.0,12.0,9.0,2.0,7567.0,2696.0,1226.0,312.0,689.0,1612.0,0.27493371405262085,4.374520946213823,33.0,57.0,87.0,4.0,10791.0,15.0,1314.0,99.0,77.0,11.0,,,0.0,,0.0,N,Player,
loiseri01,6.0,6.0,9.0,18.0,202.0,3.0,0.0,0.0,49.0,672.0,241.0,109.0,22.0,124.0,178.0,0.2786127167630058,4.379464285714286,24.0,12.0,12.0,0.0,1033.0,129.0,123.0,5.0,3.0,0.0,,,0.0,,0.0,N,Player,
lolicmi01,16.0,16.0,217.0,191.0,586.0,496.0,195.0,41.0,11.0,10915.0,3366.0,1390.0,347.0,1099.0,2832.0,0.24247226624405704,3.4383875400824557,67.0,124.0,92.0,8.0,15140.0,40.0,1537.0,0.0,0.0,0.0,1985.0,BBWAA,395.0,297.0,78.0,N,Player,
lolicmi01,16.0,16.0,217.0,191.0,586.0,496.0,195.0,41.0,11.0,10915.0,3366.0,1390.0,347.0,1099.0,2832.0,0.24247226624405704,3.4383875400824557,67.0,124.0,92.0,8.0,15140.0,40.0,1537.0,0.0,0.0,0.0,1986.0,BBWAA,425.0,319.0,86.0,N,Player,
lolicmi01,16.0,16.0,217.0,191.0,586.0,496.0,195.0,41.0,11.0,10915.0,3366.0,1390.0,347.0,1099.0,2832.0,0.24247226624405704,3.4383875400824557,67.0,124.0,92.0,8.0,15140.0,40.0,1537.0,0.0,0.0,0.0,1987.0,BBWAA,413.0,310.0,84.0,N,Player,
lolicmi01,16.0,16.0,217.0,191.0,586.0,496.0,195.0,41.0,11.0,10915.0,3366.0,1390.0,347.0,1099.0,2832.0,0.24247226624405704,3.4383875400824557,67.0,124.0,92.0,8.0,15140.0,40.0,1537.0,0.0,0.0,0.0,1988.0,BBWAA,427.0,321.0,109.0,N,Player,
lolicmi01,16.0,16.0,217.0,191.0,586.0,496.0,195.0,41.0,11.0,10915.0,3366.0,1390.0,347.0,1099.0,2832.0,0.24247226624405704,3.4383875400824557,67.0,124.0,92.0,8.0,15140.0,40.0,1537.0,0.0,0.0,0.0,1989.0,BBWAA,447.0,336.0,47.0,N,Player,
lolicmi01,16.0,16.0,217.0,191.0,586.0,496.0,195.0,41.0,11.0,10915.0,3366.0,1390.0,347.0,1099.0,2832.0,0.24247226624405704,3.4383875400824557,67.0,124.0,92.0,8.0,15140.0,40.0,1537.0,0.0,0.0,0.0,1990.0,BBWAA,444.0,333.0,27.0,N,Player,
lolicmi01,16.0,16.0,217.0,191.0,586.0,496.0,195.0,41.0,11.0,10915.0,3366.0,1390.0,347.0,1099.0,2832.0,0.24247226624405704,3.4383875400824557,67.0,124.0,92.0,8.0,15140.0,40.0,1537.0,0.0,0.0,0.0,1991.0,BBWAA,443.0,333.0,33.0,N,Player,
lolicmi01,16.0,16.0,217.0,191.0,586.0,496.0,195.0,41.0,11.0,10915.0,3366.0,1390.0,347.0,1099.0,2832.0,0.24247226624405704,3.4383875400824557,67.0,124.0,92.0,8.0,15140.0,40.0,1537.0,0.0,0.0,0.0,1992.0,BBWAA,430.0,323.0,45.0,N,Player,
lolicmi01,16.0,16.0,217.0,191.0,586.0,496.0,195.0,41.0,11.0,10915.0,3366.0,1390.0,347.0,1099.0,2832.0,0.24247226624405704,3.4383875400824557,67.0,124.0,92.0,8.0,15140.0,40.0,1537.0,0.0,0.0,0.0,1993.0,BBWAA,423.0,318.0,43.0,N,Player,
lolicmi01,16.0,16.0,217.0,191.0,586.0,496.0,195.0,41.0,11.0,10915.0,3366.0,1390.0,347.0,1099.0,2832.0,0.24247226624405704,3.4383875400824557,67.0,124.0,92.0,8.0,15140.0,40.0,1537.0,0.0,0.0,0.0,1994.0,BBWAA,456.0,342.0,23.0,N,Player,
lolicmi01,16.0,16.0,217.0,191.0,586.0,496.0,195.0,41.0,11.0,10915.0,3366.0,1390.0,347.0,1099.0,2832.0,0.24247226624405704,3.4383875400824557,67.0,124.0,92.0,8.0,15140.0,40.0,1537.0,0.0,0.0,0.0,1995.0,BBWAA,460.0,345.0,26.0,N,Player,
lolicmi01,16.0,16.0,217.0,191.0,586.0,496.0,195.0,41.0,11.0,10915.0,3366.0,1390.0,347.0,1099.0,2832.0,0.24247226624405704,3.4383875400824557,67.0,124.0,92.0,8.0,15140.0,40.0,1537.0,0.0,0.0,0.0,1996.0,BBWAA,470.0,353.0,33.0,N,Player,
lolicmi01,16.0,16.0,217.0,191.0,586.0,496.0,195.0,41.0,11.0,10915.0,3366.0,1390.0,347.0,1099.0,2832.0,0.24247226624405704,3.4383875400824557,67.0,124.0,92.0,8.0,15140.0,40.0,1537.0,0.0,0.0,0.0,1997.0,BBWAA,473.0,353.0,34.0,N,Player,
lolicmi01,16.0,16.0,217.0,191.0,586.0,496.0,195.0,41.0,11.0,10915.0,3366.0,1390.0,347.0,1099.0,2832.0,0.24247226624405704,3.4383875400824557,67.0,124.0,92.0,8.0,15140.0,40.0,1537.0,0.0,0.0,0.0,1998.0,BBWAA,473.0,355.0,39.0,N,Player,
lolicmi01,16.0,16.0,217.0,191.0,586.0,496.0,195.0,41.0,11.0,10915.0,3366.0,1390.0,347.0,1099.0,2832.0,0.24247226624405704,3.4383875400824557,67.0,124.0,92.0,8.0,15140.0,40.0,1537.0,0.0,0.0,0.0,1999.0,BBWAA,497.0,373.0,26.0,N,Player,
lollati01,8.0,8.0,47.0,52.0,199.0,131.0,9.0,4.0,4.0,2718.0,841.0,430.0,93.0,480.0,600.0,0.24569091440257085,4.271523178807946,21.0,47.0,17.0,12.0,3941.0,20.0,459.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
lombaer01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950.0,BBWAA,168.0,126.0,3.0,N,Player,
